RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626706825723	asd	3.6.1
USER	PetStoreTestClass	START	1626706827063
REQUEST		request_0	1626706827097	1626706827421	OK	 
REQUEST		EnterTheStore	1626706831533	1626706831632	OK	 
REQUEST		ClickOnSignIn	1626706837715	1626706837814	OK	 
REQUEST		Login	1626706843837	1626706843937	OK	 
REQUEST		Login Redirect 1	1626706843941	1626706844039	OK	 
REQUEST		SelectPet	1626706853057	1626706853155	OK	 
REQUEST		SelectPetType	1626706856165	1626706856264	OK	 
REQUEST		SelectPetSubType	1626706859269	1626706859369	OK	 
REQUEST		AddItemToCart	1626706861377	1626706861477	OK	 
REQUEST		SelectPet	1626706865483	1626706865583	OK	 
REQUEST		SelectPetType	1626706868589	1626706868688	OK	 
REQUEST		SelectPetSubType	1626706871692	1626706871790	OK	 
REQUEST		AddItemToCart	1626706873796	1626706873898	OK	 
REQUEST		UpdateCart	1626706877904	1626706878005	OK	 
REQUEST		PorceedToCheckOut	1626706881010	1626706881110	OK	 
REQUEST		Continue	1626706883115	1626706883215	OK	 
REQUEST		Confirm	1626706885219	1626706885322	OK	 
USER	PetStoreTestClass	END	1626706885327
