RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626583526382	Test	3.6.1
USER	PetStoreTestClass	START	1626583527738
REQUEST		request_0	1626583527781	1626583528114	OK	 
REQUEST		EnterTheStore	1626583532246	1626583532350	OK	 
REQUEST		ClickOnSignIn	1626583538478	1626583538579	OK	 
REQUEST		request_3	1626583544597	1626583544697	OK	 
REQUEST		request_3 Redirect 1	1626583544700	1626583544798	OK	 
REQUEST		request_4	1626583553804	1626583553904	OK	 
REQUEST		request_5	1626583556915	1626583557014	OK	 
REQUEST		request_6	1626583560021	1626583560121	OK	 
REQUEST		request_7	1626583562126	1626583562229	OK	 
REQUEST		request_8	1626583566237	1626583566337	OK	 
REQUEST		request_9	1626583567342	1626583567441	OK	 
REQUEST		request_10	1626583569445	1626583569544	OK	 
REQUEST		request_11	1626583571548	1626583571647	OK	 
REQUEST		request_12	1626583578653	1626583578752	OK	 
REQUEST		request_13	1626583581755	1626583581854	OK	 
REQUEST		request_14	1626583583860	1626583583961	OK	 
REQUEST		request_15	1626583585965	1626583586066	OK	 
USER	PetStoreTestClass	END	1626583586071
