RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626583899577	ko	3.6.1
USER	PetStoreTestClass	START	1626583901014
REQUEST		request_0	1626583901049	1626583901367	OK	 
REQUEST		EnterTheStore	1626583905585	1626583905683	OK	 
REQUEST		ClickOnSignIn	1626583911823	1626583911921	OK	 
REQUEST		request_3	1626583917953	1626583918052	OK	 
REQUEST		request_3 Redirect 1	1626583918055	1626583918153	OK	 
REQUEST		request_4	1626583927184	1626583927282	OK	 
REQUEST		request_5	1626583930301	1626583930398	OK	 
REQUEST		request_6	1626583933414	1626583933512	OK	 
REQUEST		request_7	1626583935531	1626583935631	OK	 
REQUEST		request_8	1626583939648	1626583939746	OK	 
REQUEST		request_9	1626583940760	1626583940858	OK	 
REQUEST		request_10	1626583942863	1626583942962	OK	 
REQUEST		request_11	1626583944974	1626583945072	OK	 
REQUEST		request_12	1626583952096	1626583952195	OK	 
REQUEST		request_13	1626583955200	1626583955298	OK	 
REQUEST		request_14	1626583957310	1626583957408	OK	 
REQUEST		request_15	1626583959421	1626583959525	OK	 
USER	PetStoreTestClass	END	1626583959529
