RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626412974433	Test Debug	3.6.1
USER	RecordedSimulation	START	1626412975943
REQUEST		request_0	1626412975969	1626412976288	OK	 
REQUEST		jpetstore.css	1626412976374	1626412976476	OK	 
REQUEST		EnterTheStore	1626412977496	1626412977619	OK	 
REQUEST		jpetstore.css	1626412977704	1626412977798	OK	 
REQUEST		sm_reptiles.gif	1626412977800	1626412977894	OK	 
REQUEST		sm_cats.gif	1626412977895	1626412977988	OK	 
REQUEST		sm_dogs.gif	1626412977710	1626412977994	OK	 
REQUEST		logo-topbar.gif	1626412977707	1626412978002	OK	 
REQUEST		cart.gif	1626412977708	1626412978007	OK	 
REQUEST		separator.gif	1626412977708	1626412978013	OK	 
REQUEST		sm_fish.gif	1626412977709	1626412978018	OK	 
REQUEST		sm_birds.gif	1626412977989	1626412978083	OK	 
REQUEST		fish_icon.gif	1626412977995	1626412978087	OK	 
REQUEST		dogs_icon.gif	1626412978003	1626412978097	OK	 
REQUEST		cats_icon.gif	1626412978008	1626412978104	OK	 
REQUEST		reptiles_icon.gif	1626412978014	1626412978109	OK	 
REQUEST		birds_icon.gif	1626412978018	1626412978113	OK	 
REQUEST		splash.gif	1626412978084	1626412978269	OK	 
REQUEST		ClickOnSignIn	1626412979273	1626412979370	OK	 
REQUEST		jpetstore.css	1626412979389	1626412979484	OK	 
REQUEST		sm_fish.gif	1626412979393	1626412979489	OK	 
REQUEST		logo-topbar.gif	1626412979390	1626412979491	OK	 
REQUEST		cart.gif	1626412979391	1626412979492	OK	 
REQUEST		separator.gif	1626412979392	1626412979494	OK	 
REQUEST		sm_dogs.gif	1626412979394	1626412979496	OK	 
REQUEST		Login_1	1626412982505	1626412982608	OK	 
REQUEST		Login_1 Redirect 1	1626412982612	1626412982708	OK	 
REQUEST		jpetstore.css	1626412982728	1626412982822	OK	 
REQUEST		logo-topbar.gif	1626412982729	1626412982825	OK	 
REQUEST		cart.gif	1626412982730	1626412982826	OK	 
REQUEST		separator.gif	1626412982731	1626412982826	OK	 
REQUEST		sm_dogs.gif	1626412982733	1626412982827	OK	 
REQUEST		sm_fish.gif	1626412982732	1626412982828	OK	 
REQUEST		request_45	1626412985832	1626412985985	OK	 
REQUEST		separator.gif	1626412985993	1626412986551	OK	 
REQUEST		jpetstore.css	1626412985991	1626412986554	OK	 
