RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626432224283	 	3.6.1
USER	PetStoreTestClass	START	1626432225482
REQUEST		request_0	1626432225540	1626432225873	OK	 
REQUEST		request_1	1626432229959	1626432230057	OK	 
REQUEST		request_2	1626432236173	1626432236270	OK	 
REQUEST		request_3	1626432242280	1626432242378	OK	 
REQUEST		request_3 Redirect 1	1626432242381	1626432242478	OK	 
REQUEST		request_4	1626432251492	1626432251591	OK	 
REQUEST		request_5	1626432254595	1626432254693	OK	 
REQUEST		request_6	1626432257700	1626432257798	OK	 
REQUEST		request_7	1626432259803	1626432259905	OK	 
REQUEST		request_8	1626432263908	1626432264005	OK	 
REQUEST		request_9	1626432265012	1626432265111	OK	 
REQUEST		request_10	1626432267116	1626432267212	OK	 
REQUEST		request_11	1626432269216	1626432269316	OK	 
REQUEST		request_12	1626432276323	1626432276426	OK	 
REQUEST		request_13	1626432279429	1626432279526	OK	 
REQUEST		request_14	1626432281532	1626432281629	OK	 
REQUEST		request_15	1626432283633	1626432283734	OK	 
USER	PetStoreTestClass	END	1626432283739
