RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626702142621	ok\	3.6.1
USER	PetStoreTestClass	START	1626702143643
REQUEST		request_0	1626702143681	1626702144021	OK	 
REQUEST		EnterTheStore	1626702148117	1626702148215	OK	 
REQUEST		ClickOnSignIn	1626702154332	1626702154437	OK	 
REQUEST		Login	1626702160460	1626702160557	OK	 
REQUEST		Login Redirect 1	1626702160561	1626702160657	OK	 
REQUEST		SelectPet	1626702169669	1626702169767	OK	 
REQUEST		SelectPetType	1626702172775	1626702172872	OK	 
REQUEST		SelectPetSubType	1626702175878	1626702175975	OK	 
REQUEST		AddItemToCart	1626702177979	1626702178078	OK	 
REQUEST		UpdateCart	1626702182084	1626702182185	OK	 
REQUEST		PorceedToCheckOut	1626702185210	1626702185353	OK	 
REQUEST		Continue	1626702187396	1626702187503	OK	 
REQUEST		Confirm	1626702189506	1626702189617	OK	 
USER	PetStoreTestClass	END	1626702189623
