RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626705835658	ok	3.6.1
USER	PetStoreTestClass	START	1626705836905
REQUEST		request_0	1626705836934	1626705837262	OK	 
REQUEST		EnterTheStore	1626705841349	1626705841448	OK	 
REQUEST		ClickOnSignIn	1626705847545	1626705847643	OK	 
REQUEST		Login	1626705853675	1626705853774	OK	 
REQUEST		Login Redirect 1	1626705853777	1626705853883	OK	 
REQUEST		SelectPet	1626705862913	1626705863010	OK	 
REQUEST		SelectPetType	1626705866018	1626705866115	OK	 
REQUEST		SelectPetSubType	1626705869144	1626705869243	OK	 
REQUEST		AddItemToCart	1626705871252	1626705871352	OK	 
REQUEST		SelectPet	1626705875360	1626705875457	OK	 
REQUEST		SelectPetType	1626705878463	1626705878563	OK	 
REQUEST		SelectPetSubType	1626705881567	1626705881666	OK	 
REQUEST		AddItemToCart	1626705883671	1626705883771	OK	 
REQUEST		UpdateCart	1626705887776	1626705887876	OK	 
REQUEST		PorceedToCheckOut	1626705890879	1626705890980	OK	 
REQUEST		Continue	1626705892985	1626705893087	OK	 
REQUEST		Confirm	1626705895097	1626705895196	OK	 
USER	PetStoreTestClass	END	1626705895201
