RUN	simulations.petstoreProductBookingTest	petstoreproductbookingtest	1626412454121	DebugTest	3.6.1
USER	RecordedSimulation	START	1626412456994
REQUEST		request_0	1626412457058	1626412457368	OK	 
REQUEST		jpetstore.css	1626412457507	1626412457605	OK	 
REQUEST		EnterTheStore	1626412458635	1626412458755	OK	 
REQUEST		jpetstore.css	1626412458872	1626412458968	OK	 
REQUEST		sm_reptiles.gif	1626412458971	1626412459065	OK	 
REQUEST		sm_cats.gif	1626412459066	1626412459161	OK	 
REQUEST		logo-topbar.gif	1626412458874	1626412459168	OK	 
REQUEST		cart.gif	1626412458878	1626412459173	OK	 
REQUEST		separator.gif	1626412458879	1626412459179	OK	 
REQUEST		sm_fish.gif	1626412458879	1626412459185	OK	 
REQUEST		sm_dogs.gif	1626412458880	1626412459196	OK	 
REQUEST		sm_birds.gif	1626412459164	1626412459259	OK	 
REQUEST		fish_icon.gif	1626412459169	1626412459262	OK	 
REQUEST		dogs_icon.gif	1626412459174	1626412459280	OK	 
REQUEST		cats_icon.gif	1626412459183	1626412459292	OK	 
REQUEST		reptiles_icon.gif	1626412459186	1626412459294	OK	 
REQUEST		birds_icon.gif	1626412459198	1626412459297	OK	 
REQUEST		splash.gif	1626412459260	1626412459446	OK	 
REQUEST		ClickOnSignIn	1626412460458	1626412460558	OK	 
REQUEST		jpetstore.css	1626412460583	1626412460677	OK	 
REQUEST		logo-topbar.gif	1626412460585	1626412460682	OK	 
REQUEST		cart.gif	1626412460587	1626412460683	OK	 
REQUEST		separator.gif	1626412460591	1626412460691	OK	 
REQUEST		sm_fish.gif	1626412460596	1626412460695	OK	 
REQUEST		sm_dogs.gif	1626412460598	1626412460697	OK	 
REQUEST		Login_1	1626412463710	1626412463808	OK	 
REQUEST		Login_1 Redirect 1	1626412463812	1626412463912	OK	 
REQUEST		jpetstore.css	1626412463940	1626412464044	OK	 
REQUEST		cart.gif	1626412463954	1626412464049	OK	 
REQUEST		separator.gif	1626412463955	1626412464050	OK	 
REQUEST		logo-topbar.gif	1626412463951	1626412464055	OK	 
REQUEST		sm_fish.gif	1626412463957	1626412464057	OK	 
REQUEST		sm_dogs.gif	1626412463960	1626412464058	OK	 
REQUEST		request_45	1626412467075	1626412467172	OK	 
REQUEST		jpetstore.css	1626412467187	1626412467284	OK	 
REQUEST		logo-topbar.gif	1626412467192	1626412467295	OK	 
REQUEST		separator.gif	1626412467195	1626412467296	OK	 
REQUEST		sm_fish.gif	1626412467196	1626412467298	OK	 
REQUEST		sm_dogs.gif	1626412467197	1626412467301	OK	 
REQUEST		cart.gif	1626412467193	1626412467310	OK	 
REQUEST		request_56	1626412468317	1626412468414	OK	 
REQUEST		jpetstore.css	1626412468425	1626412468518	OK	 
REQUEST		sm_dogs.gif	1626412468430	1626412468526	OK	 
REQUEST		logo-topbar.gif	1626412468426	1626412468527	OK	 
REQUEST		cart.gif	1626412468427	1626412468531	OK	 
REQUEST		separator.gif	1626412468428	1626412468533	OK	 
REQUEST		sm_fish.gif	1626412468429	1626412468534	OK	 
REQUEST		request_67	1626412470546	1626412470648	OK	 
REQUEST		jpetstore.css	1626412470667	1626412470760	OK	 
REQUEST		logo-topbar.gif	1626412470668	1626412470766	OK	 
REQUEST		cart.gif	1626412470669	1626412470767	OK	 
REQUEST		separator.gif	1626412470670	1626412470768	OK	 
REQUEST		sm_dogs.gif	1626412470673	1626412470769	OK	 
REQUEST		sm_fish.gif	1626412470672	1626412470770	OK	 
REQUEST		request_78	1626412476787	1626412476887	OK	 
REQUEST		jpetstore.css	1626412476901	1626412476994	OK	 
REQUEST		sm_dogs.gif	1626412476908	1626412477008	OK	 
REQUEST		separator.gif	1626412476905	1626412477010	OK	 
REQUEST		logo-topbar.gif	1626412476902	1626412477011	OK	 
REQUEST		cart.gif	1626412476904	1626412477011	OK	 
REQUEST		sm_fish.gif	1626412476906	1626412477013	OK	 
REQUEST		request_89	1626412480024	1626412480126	OK	 
REQUEST		jpetstore.css	1626412480140	1626412480234	OK	 
